site,date,issue_date,actual,target_age_days,target,predicted,baseline_predicted,experimental_tail_probability,actual_tail_event,experimental_flag,error,baseline_error,source_error,season,year,history_age,event_group,site_training_status,extreme_group
241118182150,2025-08-02,2025-07-26,300.0,21,ecoli,420.1101238346204,633.3299999999999,0.2323600973236009,1,False,0.3357841115325826,0.7454590590046113,120.11012383462042,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303396,2025-11-30,2025-11-23,320.0,31,conductivity,233.2123595776977,315.00000000000006,0.1805929919137466,1,False,0.31521289975640965,0.01569890954310349,86.7876404223023,autumn,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303394,2025-12-27,2025-12-20,302.0,20,conductivity,220.73532595959568,267.79299768559457,0.1805929919137466,1,False,0.31224836031040937,0.11979124747649461,81.26467404040432,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303393,2025-04-26,2025-04-19,125.0,15,alkalinity,92.27816761261435,102.1590851112902,0.1091820546652016,1,False,0.3006958284893422,0.2000095946157936,32.721832387385646,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118183206,2025-09-13,2025-09-06,10500.0,42,other_coliform,7799.999999999997,7799.999999999997,0.3368465082871973,1,False,0.2972185601176811,0.2972185601176811,2700.0000000000027,autumn,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303395,2025-12-27,2025-12-20,315.0,13,conductivity,233.93548238265944,275.15387314217463,0.1805929919137466,1,False,0.29643128018910936,0.13478399183680612,81.06451761734056,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303308,2025-10-11,2025-10-04,11.4,22,turbidity_reported,8.240210864723071,8.240210864723071,0.0187506663167283,1,False,0.2941317663603149,0.2941317663603149,3.159789135276929,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303397,2025-04-18,2025-04-11,298.6,12,conductivity,222.27051983952683,283.2483489822955,0.1805929919137466,1,False,0.2940641219354925,0.05259992735894237,76.3294801604732,spring,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303391,2025-06-07,2025-05-31,140.0,14,alkalinity,104.69138514567432,101.22744268618024,0.0703733611749733,1,False,0.2882365037026622,0.3215597292192065,35.30861485432568,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303392,2025-05-09,2025-05-02,110.0,28,hardness,82.65415429492845,100.00000000000004,0.0824222642210769,1,False,0.28283911229223424,0.09440968447107423,27.345845705071554,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033100,2025-01-29,2025-01-22,40.0,64,alkalinity,53.38937308517947,67.08817812219684,0.1327306353734521,1,False,0.2825967203758353,0.5072315355255137,13.389373085179471,winter,2025,61–120 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
53033101,2025-06-20,2025-06-13,354.0,42,conductivity,266.95708053365615,253.0,0.1805929919137466,1,False,0.2812909690519785,0.33478352245687937,87.04291946634385,summer,2025,36–60 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303393,2025-09-13,2025-09-06,130.0,28,alkalinity,98.43877446056344,109.3062991151927,0.1113657816065178,1,False,0.27565520048570935,0.17193628964040997,31.561225539436563,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303396,2026-03-22,2026-03-15,330.0,21,conductivity,250.97424846627703,322.1205699593529,0.1805929919137466,1,False,0.2727914817131376,0.024092840198749244,79.02575153372297,spring,2026,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303391,2025-02-08,2025-02-01,110.0,35,hardness,84.1083200740936,84.63503695543778,0.1399829195021877,1,False,0.2656054023087897,0.25943569168214076,25.891679925906402,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303371,2025-02-28,2025-02-21,112.0,44,conductivity,146.3143929995267,174.99999999999991,0.1805929919137466,1,False,0.26518121213157997,0.44309617632581055,34.31439299952669,winter,2025,36–60 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303396,2026-03-01,2026-02-22,324.0,23,conductivity,248.38232885162148,319.9999999999997,0.1805929919137466,1,False,0.2648380062387714,0.012384059199722408,75.61767114837852,spring,2026,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
53033101,2025-07-25,2025-07-18,354.0,35,conductivity,272.33878834475377,266.63407854755695,0.1805929919137466,1,False,0.261405780725517,0.28249712049709164,81.66121165524623,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303397,2025-12-14,2025-12-07,130.0,16,alkalinity,100.86874505905516,104.3048908253342,0.1280170548600191,1,False,0.25151215171839425,0.21833745855546027,29.131254940944842,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303397,2025-06-01,2025-05-25,110.0,22,hardness,85.39773531456667,89.99999999999997,0.1399663346803644,1,False,0.2505687374828147,0.19867069479548416,24.602264685433326,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303320,2025-07-06,2025-06-29,125.0,35,alkalinity,97.59288904105668,95.31956112868762,0.0335316694289275,1,False,0.24528276720266717,0.2686104817895574,27.40711095894332,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303306,2026-02-01,2026-01-25,45.0,28,alkalinity,57.6297127146357,62.07110914527868,0.1295375164887222,1,False,0.24260021450292246,0.31562140997251387,12.629712714635701,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118183308,2025-08-02,2025-07-26,9.5,21,turbidity_reported,12.349999999999998,12.349999999999998,0.1219486177297737,1,False,0.24014112768278073,0.24014112768278073,2.849999999999998,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
53033101,2025-10-10,2025-10-03,328.0,20,conductivity,257.94625471700135,288.0000000000003,0.1805929919137466,1,False,0.23943722134433632,0.12963106265293867,70.05374528299865,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303346,2025-05-05,2025-04-28,3933.33,13,other_coliform,3100.0000000000005,3100.0000000000005,0.4903294311303424,1,False,0.2380159604179255,0.2380159604179255,833.3299999999995,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303309,2025-09-19,2025-09-12,296.5,62,conductivity,234.08830602612517,204.8416867400771,0.1805929919137466,1,False,0.23545301110157535,0.36830686262254275,62.41169397387483,autumn,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033104,2025-05-04,2025-04-27,330.0,33,conductivity,260.5874927887291,322.02631471754785,0.1805929919137466,1,False,0.2353495673776127,0.02438458575911273,69.4125072112709,spring,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303335,2025-07-12,2025-07-05,8.1,49,dissolved_oxygen,8.328874973801465,8.466666666666667,0.3095777210643283,1,False,0.2288749738014655,0.36666666666666714,0.2288749738014655,summer,2025,36–60 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303393,2025-05-22,2025-05-15,110.0,11,hardness,87.44817613469677,89.81592141930483,0.1269520070901606,1,False,0.22711340121652057,0.2006955850488179,22.551823865303234,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303392,2025-05-29,2025-05-22,130.0,20,alkalinity,104.05983801929436,95.93536868361744,0.153849712163047,1,False,0.22066724946888705,0.3011528690065006,25.94016198070564,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033104,2025-06-07,2025-05-31,324.0,34,conductivity,261.87210009979174,330.0,0.1805929919137466,1,False,0.21215757984735273,0.018293193047325573,62.12789990020826,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303397,2025-06-15,2025-06-08,110.0,14,hardness,88.80627880919013,93.6886030942361,0.1184742002903162,1,False,0.2118753085242977,0.15893655583638733,21.193721190809867,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033101,2025-09-20,2025-09-13,328.0,22,conductivity,265.6316842161897,284.47854560369336,0.1805929919137466,1,False,0.21018950456024132,0.1418908712400988,62.36831578381032,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303395,2025-09-16,2025-09-09,300.0,12,conductivity,243.81340481592633,266.79971095226654,0.1805929919137466,1,False,0.20661395737488863,0.11687091083418366,56.18659518407367,autumn,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303396,2025-05-13,2025-05-06,318.0,24,conductivity,258.49983769069115,326.4812971758845,0.1805929919137466,1,False,0.2064350256484948,0.026239842799851587,59.50016230930885,spring,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303393,2025-06-07,2025-05-31,110.0,12,hardness,89.40371528727718,87.38983006887602,0.0986413339149037,1,False,0.2052448364481272,0.22777328275658704,20.59628471272282,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303394,2026-03-02,2026-02-23,296.0,19,conductivity,241.24157370082952,278.42197133582977,0.1805929919137466,1,False,0.20379667212149144,0.061009057506005604,54.75842629917048,spring,2026,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
53033101,2025-08-29,2025-08-22,330.0,35,conductivity,269.9599373646675,281.00000000000006,0.1805929919137466,1,False,0.20014739802838122,0.16021130443894904,60.040062635332504,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303391,2025-09-11,2025-09-04,125.0,15,alkalinity,102.41907494017074,100.00000000000004,0.1457556307828937,1,False,0.1974924847133046,0.2211613901102183,22.580925059829255,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303392,2025-08-02,2025-07-26,305.33,16,conductivity,250.9788107062112,238.99999999999997,0.1805929919137466,1,False,0.19531795275859487,0.24402402889356534,54.35118929378879,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033100,2025-05-04,2025-04-27,325.0,18,conductivity,268.94313827109625,293.7168132292423,0.1805929919137466,1,False,0.18868604354335528,0.1008824412340319,56.056861728903755,spring,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303392,2025-06-06,2025-05-30,125.0,28,alkalinity,103.46532372068975,95.08492696115474,0.1263747899750186,1,False,0.18742672103853142,0.27104945071563336,21.534676279310247,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033100,2025-06-07,2025-05-31,326.0,34,conductivity,270.6973212680375,315.9999999999999,0.1805929919137466,1,False,0.1852715136668932,0.03105839701997315,55.30267873196249,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303392,2025-10-23,2025-10-16,297.0,29,conductivity,247.02040935966528,262.00000000000006,0.1805929919137466,1,False,0.18358244792143452,0.12493945432763987,49.97959064033472,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118181609,2025-09-13,2025-09-06,333.33,42,ecoli,277.86521253175977,129.13327783468768,0.2323600973236009,1,False,0.1813999732730407,0.9435693897589053,55.46478746824022,autumn,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303305,2025-06-30,2025-06-23,125.0,34,alkalinity,104.1983999429055,98.56644262948944,0.1414765699923222,1,False,0.1804338164317354,0.23545672052235744,20.801600057094504,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
251221150928,2025-02-16,2025-02-09,297.7,113,conductivity,248.63012845256895,233.49999999999991,0.1805929919137466,1,False,0.17945938906990566,0.24198413733572988,49.069871547431035,winter,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033104,2025-09-17,2025-09-10,314.0,29,conductivity,263.78285918725214,305.9999999999999,0.1805929919137466,1,False,0.17366254802389847,0.025724891238436243,50.21714081274786,autumn,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303396,2025-10-30,2025-10-23,299.0,78,conductivity,251.3311793105298,316.4964566731417,0.1805929919137466,1,False,0.1730400463412769,0.0566841835296783,47.66882068947021,autumn,2025,61–120 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303397,2025-05-04,2025-04-27,302.0,16,conductivity,253.96286618859776,283.99999999999983,0.1805929919137466,1,False,0.17261489374478334,0.06124362524071891,48.03713381140224,spring,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303396,2025-06-07,2025-05-31,315.0,25,conductivity,266.50834210092137,322.9999999999996,0.1805929919137466,1,False,0.16659146231310107,0.025001302205415854,48.49165789907863,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
241118183308,2025-09-13,2025-09-06,14.1,42,water_temperature,13.936861491791552,10.48,0.2636993114735305,1,False,0.16313850820844777,3.619999999999999,0.16313850820844777,autumn,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
53033100,2025-09-09,2025-09-02,313.0,27,conductivity,266.60453687864083,317.9937303459113,0.1805929919137466,1,False,0.15988270384183956,0.01577846259539495,46.39546312135917,autumn,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
53033104,2025-08-13,2025-08-06,306.0,33,conductivity,261.93058473471996,324.0000000000002,0.1805929919137466,1,False,0.154957686616652,0.056977434742541355,44.06941526528004,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
53033104,2025-08-19,2025-08-12,306.0,39,conductivity,262.87978657926203,324.0000000000002,0.1805929919137466,1,False,0.151354102012367,0.056977434742541355,43.12021342073797,summer,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
241118181609,2025-09-13,2025-09-06,3700.0,42,other_coliform,4266.670000000002,4266.670000000002,0.2717311350595355,1,False,0.1424649574585466,0.1424649574585466,566.6700000000019,autumn,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303392,2025-07-03,2025-06-26,304.0,10,conductivity,263.8640265741756,235.0000000000001,0.1805929919137466,1,False,0.1410951895730328,0.25647997158180136,40.135973425824375,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118183206,2025-08-02,2025-07-26,7800.0,21,other_coliform,6833.329999999997,6833.329999999997,0.2333571384824667,1,False,0.13229349010699742,0.13229349010699742,966.6700000000028,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303396,2025-07-13,2025-07-06,303.33,36,conductivity,267.5748255981896,320.4902797908513,0.1805929919137466,1,False,0.12498308377176848,0.054854670324230526,35.75517440181039,summer,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303391,2025-07-18,2025-07-11,295.0,28,conductivity,260.8216571704931,286.6497870675381,0.1805929919137466,1,False,0.12269588016545896,0.02861573126346517,34.1783428295069,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
241118182616,2025-08-02,2025-07-26,8.2,21,turbidity_reported,7.2,7.2,0.0160796256392721,1,False,0.11506932978478712,0.11506932978478712,0.9999999999999991,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
53033100,2025-07-14,2025-07-07,320.0,37,conductivity,288.5633193488083,320.4685054558223,0.1805929919137466,1,False,0.10306713034762627,0.001458454491978678,31.436680651191693,summer,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303346,2025-08-03,2025-07-27,8.1,75,dissolved_oxygen,8.202832613389067,8.3125,0.4206462830022486,1,False,0.10283261338906691,0.21250000000000036,0.10283261338906691,summer,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
251221150008,2025-02-16,2025-02-09,6.97,113,ph,7.07,7.07,0.1039175047131397,1,False,0.10000000000000053,0.10000000000000053,0.10000000000000053,winter,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118181609,2025-08-02,2025-07-26,4266.67,21,other_coliform,3866.669999999998,3866.669999999998,0.2660189025588299,1,False,0.09841575231956412,0.09841575231956412,400.0000000000023,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303308,2025-04-12,2025-04-05,8.8,35,turbidity_reported,8.000000000000002,8.000000000000002,0.1211039775423461,1,False,0.08515780834030684,0.08515780834030684,0.7999999999999989,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033104,2025-07-11,2025-07-04,301.0,34,conductivity,276.57120655746957,326.9862802008645,0.1805929919137466,1,False,0.08434951689748527,0.0825447614785304,24.428793442530434,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
53033100,2025-08-13,2025-08-06,307.0,30,conductivity,282.8483084504584,319.9999999999997,0.1805929919137466,1,False,0.08165981268247524,0.041341340156440864,24.151691549541624,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
251221144813,2025-02-16,2025-02-09,0.18,113,salinity,0.0998906975979153,0.1159892343958603,0.1136540480899171,1,False,0.07030362943043568,0.055773221163674405,0.08010930240208469,winter,2025,61–120 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
251221150232,2025-02-16,2025-02-09,0.15,113,salinity,0.0737445059804091,0.087491352760859,0.026146544185875,1,False,0.06860986473743035,0.05588840991033739,0.07625549401959089,winter,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5306103,2025-11-27,2025-11-20,7.8,31,dissolved_oxygen,7.856782553234883,7.300000000000001,0.3757718204802698,1,False,0.056782553234882904,0.4999999999999991,0.056782553234882904,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118183308,2025-04-04,2025-03-28,29.4,35,turbidity_reported,28.125000000000007,28.125000000000007,0.1131750861096954,1,False,0.042845696526311094,0.042845696526311094,1.2749999999999915,spring,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
251221150501,2025-11-23,2025-11-16,0.04,94,salinity,0.0849200947414531,0.0824213249376031,0.0375049706637371,1,False,0.04228562572760358,0.03997978605850186,0.044920094741453094,autumn,2025,61–120 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
251221150232,2025-11-23,2025-11-16,0.05,94,salinity,0.0887684137548166,0.087491352760859,0.0310792031117498,1,False,0.036256997620520995,0.035083368295389286,0.0387684137548166,autumn,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
251221150343,2025-08-21,2025-08-14,297.0,66,conductivity,305.4818965133857,314.1171535317862,0.1805929919137466,1,False,0.028065201917261362,0.05585099915055025,8.48189651338572,summer,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303308,2025-08-16,2025-08-09,266.67,28,ecoli,272.6684093865495,325.4460606414976,0.2323600973236009,1,False,0.022162310301356847,0.19850985179407843,5.998409386549497,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118183404,2025-08-02,2025-07-26,9.7,21,turbidity_reported,9.869999999999996,9.869999999999996,0.0851180920016889,1,False,0.015762959665257537,0.015762959665257537,0.16999999999999638,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303309,2025-04-12,2025-04-05,8.1,91,turbidity_reported,8.000000000000002,8.000000000000002,0.0744569839361374,1,False,0.011049836186584727,0.011049836186584727,0.09999999999999787,spring,2025,61–120 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
