csv_line,target,reported,candidate_formula,matches_candidate_formula
712,hardness,100.0,100.0,True
713,hardness,90.0,90.0,True
714,hardness,80.0,80.0,True
715,hardness,90.0,90.0,True
716,hardness,100.0,100.0,True
717,hardness,90.0,90.0,True
718,hardness,100.0,100.0,True
719,hardness,90.0,90.0,True
720,hardness,100.0,100.0,True
721,hardness,110.0,110.0,True
722,hardness,90.0,90.0,True
724,hardness,120.0,120.0,True
725,hardness,110.0,110.0,True
726,hardness,120.0,120.0,True
727,hardness,100.0,100.0,True
728,hardness,110.0,110.0,True
729,hardness,100.0,100.0,True
731,hardness,120.0,120.0,True
732,hardness,100.0,100.0,True
733,hardness,80.0,80.0,True
734,hardness,100.0,100.0,True
735,hardness,80.0,80.0,True
736,hardness,110.0,110.0,True
737,hardness,90.0,90.0,True
738,hardness,100.0,100.0,True
739,hardness,120.0,120.0,True
741,hardness,110.0,110.0,True
742,hardness,130.0,130.0,True
743,hardness,110.0,110.0,True
744,hardness,60.0,60.0,True
745,hardness,120.0,120.0,True
746,hardness,90.0,90.0,True
747,hardness,110.0,110.0,True
748,hardness,100.0,100.0,True
749,hardness,100.0,100.0,True
750,hardness,70.0,70.0,True
751,hardness,70.0,70.0,True
752,hardness,70.0,70.0,True
753,hardness,80.0,80.0,True
754,hardness,80.0,80.0,True
755,hardness,90.0,90.0,True
756,hardness,110.0,110.0,True
757,hardness,70.0,70.0,True
758,hardness,100.0,100.0,True
759,hardness,80.0,80.0,True
760,hardness,90.0,90.0,True
761,hardness,70.0,70.0,True
762,hardness,90.0,90.0,True
763,hardness,60.0,60.0,True
764,hardness,70.0,70.0,True
765,hardness,70.0,70.0,True
766,hardness,100.0,100.0,True
767,hardness,90.0,90.0,True
768,hardness,80.0,80.0,True
769,hardness,60.0,60.0,True
770,hardness,40.0,40.0,True
771,hardness,80.0,80.0,True
772,hardness,40.0,40.0,True
773,hardness,70.0,70.0,True
774,hardness,60.0,60.0,True
775,hardness,80.0,80.0,True
776,hardness,90.0,90.0,True
777,hardness,80.0,80.0,True
778,hardness,80.0,80.0,True
779,hardness,70.0,70.0,True
780,hardness,50.0,50.0,True
781,hardness,70.0,70.0,True
782,hardness,60.0,60.0,True
789,hardness,70.0,70.0,True
790,hardness,80.0,80.0,True
791,hardness,40.0,40.0,True
792,hardness,60.0,60.0,True
793,hardness,100.0,100.0,True
794,hardness,70.0,70.0,True
795,hardness,90.0,90.0,True
796,hardness,110.0,110.0,True
797,hardness,60.0,60.0,True
798,hardness,60.0,60.0,True
799,hardness,100.0,100.0,True
800,hardness,60.0,60.0,True
801,hardness,70.0,70.0,True
802,hardness,50.0,50.0,True
803,hardness,60.0,60.0,True
804,hardness,90.0,90.0,True
805,hardness,50.0,50.0,True
806,hardness,60.0,60.0,True
807,hardness,60.0,60.0,True
808,hardness,70.0,70.0,True
809,hardness,60.0,60.0,True
810,hardness,90.0,90.0,True
811,hardness,100.0,100.0,True
812,hardness,60.0,60.0,True
813,hardness,50.0,50.0,True
814,hardness,50.0,50.0,True
815,hardness,80.0,80.0,True
816,hardness,40.0,40.0,True
817,hardness,60.0,60.0,True
818,hardness,90.0,90.0,True
819,hardness,70.0,70.0,True
820,hardness,70.0,70.0,True
821,hardness,80.0,80.0,True
822,hardness,70.0,70.0,True
823,hardness,100.0,100.0,True
865,hardness,100.0,100.0,True
866,hardness,80.0,80.0,True
867,hardness,80.0,80.0,True
868,hardness,80.0,80.0,True
869,hardness,100.0,100.0,True
870,hardness,100.0,100.0,True
871,hardness,90.0,90.0,True
872,hardness,60.0,60.0,True
873,hardness,70.0,70.0,True
874,hardness,60.0,60.0,True
875,hardness,50.0,50.0,True
876,hardness,50.0,50.0,True
877,hardness,60.0,60.0,True
878,hardness,80.0,80.0,True
879,hardness,90.0,90.0,True
880,hardness,90.0,90.0,True
881,hardness,80.0,80.0,True
882,hardness,90.0,90.0,True
883,hardness,80.0,80.0,True
884,hardness,80.0,80.0,True
885,hardness,70.0,70.0,True
886,hardness,60.0,60.0,True
887,hardness,60.0,60.0,True
888,hardness,40.0,40.0,True
889,hardness,50.0,50.0,True
890,hardness,70.0,70.0,True
891,hardness,50.0,50.0,True
892,hardness,80.0,80.0,True
893,hardness,90.0,90.0,True
894,hardness,90.0,90.0,True
895,hardness,90.0,90.0,True
896,hardness,80.0,80.0,True
897,hardness,60.0,60.0,True
898,hardness,40.0,40.0,True
899,hardness,80.0,80.0,True
900,hardness,40.0,40.0,True
901,hardness,50.0,50.0,True
902,hardness,60.0,60.0,True
903,hardness,60.0,60.0,True
904,hardness,80.0,80.0,True
905,hardness,80.0,80.0,True
906,hardness,80.0,80.0,True
907,hardness,70.0,70.0,True
908,hardness,80.0,80.0,True
909,hardness,80.0,80.0,True
910,hardness,80.0,80.0,True
911,hardness,110.0,110.0,True
912,hardness,40.0,40.0,True
913,hardness,50.0,50.0,True
914,hardness,60.0,60.0,True
915,hardness,60.0,60.0,True
916,hardness,70.0,70.0,True
917,hardness,90.0,90.0,True
918,hardness,80.0,80.0,True
919,hardness,80.0,80.0,True
920,hardness,70.0,70.0,True
921,hardness,40.0,40.0,True
922,hardness,80.0,80.0,True
923,hardness,30.0,30.0,True
924,hardness,50.0,50.0,True
925,hardness,60.0,60.0,True
926,hardness,70.0,70.0,True
927,hardness,50.0,50.0,True
928,hardness,80.0,80.0,True
929,hardness,70.0,70.0,True
930,hardness,50.0,50.0,True
931,hardness,50.0,50.0,True
932,hardness,70.0,70.0,True
933,hardness,70.0,70.0,True
934,hardness,40.0,40.0,True
935,hardness,40.0,40.0,True
936,hardness,50.0,50.0,True
937,hardness,60.0,60.0,True
938,hardness,60.0,60.0,True
939,hardness,90.0,90.0,True
940,hardness,80.0,80.0,True
941,hardness,90.0,90.0,True
942,hardness,100.0,100.0,True
943,hardness,80.0,80.0,True
945,hardness,60.0,60.0,True
946,hardness,30.0,30.0,True
947,hardness,60.0,60.0,True
948,hardness,60.0,60.0,True
949,hardness,60.0,60.0,True
950,hardness,80.0,80.0,True
951,hardness,80.0,80.0,True
952,hardness,90.0,90.0,True
953,hardness,90.0,90.0,True
954,hardness,100.0,100.0,True
955,hardness,40.0,40.0,True
956,hardness,50.0,50.0,True
957,hardness,50.0,50.0,True
958,hardness,60.0,60.0,True
959,hardness,50.0,50.0,True
961,hardness,80.0,80.0,True
962,hardness,80.0,80.0,True
963,hardness,90.0,90.0,True
964,hardness,80.0,80.0,True
965,hardness,70.0,70.0,True
966,hardness,70.0,70.0,True
968,hardness,60.0,60.0,True
969,hardness,60.0,60.0,True
970,hardness,100.0,100.0,True
971,hardness,100.0,100.0,True
972,hardness,60.0,60.0,True
973,hardness,60.0,60.0,True
974,hardness,80.0,80.0,True
975,hardness,70.0,70.0,True
976,hardness,80.0,80.0,True
977,hardness,90.0,90.0,True
978,hardness,80.0,80.0,True
979,hardness,80.0,80.0,True
980,hardness,60.0,60.0,True
981,hardness,60.0,60.0,True
982,hardness,60.0,60.0,True
983,hardness,60.0,60.0,True
984,hardness,60.0,60.0,True
985,hardness,70.0,70.0,True
986,hardness,60.0,60.0,True
987,hardness,70.0,70.0,True
988,hardness,80.0,80.0,True
989,hardness,60.0,60.0,True
990,hardness,50.0,50.0,True
991,hardness,70.0,70.0,True
992,hardness,80.0,80.0,True
993,hardness,70.0,70.0,True
994,hardness,50.0,50.0,True
995,hardness,70.0,70.0,True
996,hardness,60.0,60.0,True
997,hardness,50.0,50.0,True
998,hardness,50.0,50.0,True
999,hardness,50.0,50.0,True
1000,hardness,60.0,60.0,True
1003,hardness,60.0,60.0,True
1006,hardness,70.0,70.0,True
1007,hardness,70.0,70.0,True
1008,hardness,90.0,90.0,True
1009,hardness,70.0,70.0,True
1010,hardness,70.0,70.0,True
1011,hardness,70.0,70.0,True
1012,hardness,80.0,80.0,True
1013,hardness,80.0,80.0,True
1014,hardness,60.0,60.0,True
1015,hardness,70.0,70.0,True
1016,hardness,80.0,80.0,True
1017,hardness,80.0,80.0,True
1018,hardness,100.0,100.0,True
1019,hardness,120.0,120.0,True
1020,hardness,100.0,100.0,True
1023,hardness,60.0,60.0,True
1024,hardness,70.0,70.0,True
1025,hardness,70.0,70.0,True
1026,hardness,60.0,60.0,True
1027,hardness,70.0,70.0,True
1028,hardness,60.0,60.0,True
1029,hardness,70.0,70.0,True
1030,hardness,60.0,60.0,True
1031,hardness,40.0,40.0,True
1032,hardness,70.0,70.0,True
1033,hardness,60.0,60.0,True
1034,hardness,50.0,50.0,True
1048,hardness,80.0,80.0,True
1049,hardness,80.0,80.0,True
1050,hardness,50.0,50.0,True
1051,hardness,90.0,90.0,True
1052,hardness,90.0,90.0,True
1053,hardness,50.0,50.0,True
1054,hardness,70.0,70.0,True
1055,hardness,100.0,100.0,True
1056,hardness,35.0,40.0,False
1057,hardness,80.0,80.0,True
1058,hardness,110.0,110.0,True
1059,hardness,130.0,130.0,True
1060,hardness,90.0,90.0,True
1061,hardness,80.0,80.0,True
1062,hardness,80.0,80.0,True
1063,hardness,50.0,50.0,True
1064,hardness,90.0,90.0,True
1065,hardness,40.0,40.0,True
1066,hardness,60.0,60.0,True
1067,hardness,60.0,60.0,True
1068,hardness,100.0,100.0,True
1069,hardness,50.0,50.0,True
1070,hardness,70.0,70.0,True
1071,hardness,90.0,90.0,True
1072,hardness,80.0,80.0,True
1073,hardness,50.0,50.0,True
1074,hardness,80.0,80.0,True
1075,hardness,110.0,110.0,True
1076,hardness,90.0,90.0,True
1077,hardness,80.0,80.0,True
1078,hardness,60.0,60.0,True
1079,hardness,110.0,110.0,True
1080,hardness,80.0,80.0,True
1081,hardness,100.0,100.0,True
1082,hardness,70.0,70.0,True
1083,hardness,80.0,80.0,True
1084,hardness,90.0,90.0,True
1086,hardness,70.0,70.0,True
1087,hardness,70.0,70.0,True
1088,hardness,70.0,70.0,True
1089,hardness,90.0,90.0,True
1090,hardness,20.0,20.0,True
1091,hardness,70.0,70.0,True
1092,hardness,60.0,60.0,True
1093,hardness,50.0,50.0,True
1094,hardness,70.0,70.0,True
1095,hardness,70.0,70.0,True
1096,hardness,70.0,70.0,True
1097,hardness,50.0,50.0,True
1098,hardness,70.0,70.0,True
1099,hardness,70.0,70.0,True
1100,hardness,80.0,80.0,True
1101,hardness,70.0,70.0,True
1102,hardness,40.0,40.0,True
1103,hardness,60.0,60.0,True
1104,hardness,70.0,70.0,True
1105,hardness,60.0,60.0,True
1106,hardness,50.0,50.0,True
1107,hardness,60.0,60.0,True
1108,hardness,60.0,60.0,True
1109,hardness,70.0,70.0,True
1110,hardness,80.0,80.0,True
1111,hardness,60.0,60.0,True
1112,hardness,60.0,60.0,True
1113,hardness,70.0,70.0,True
1114,hardness,90.0,90.0,True
1115,hardness,60.0,60.0,True
1116,hardness,60.0,60.0,True
1117,hardness,70.0,70.0,True
1118,hardness,40.0,40.0,True
1119,hardness,60.0,60.0,True
1130,hardness,120.0,120.0,True
1131,hardness,70.0,70.0,True
1132,hardness,60.0,60.0,True
1133,hardness,60.0,60.0,True
1134,hardness,50.0,50.0,True
1135,hardness,40.0,40.0,True
1136,hardness,60.0,60.0,True
1137,hardness,60.0,60.0,True
1138,hardness,80.0,80.0,True
1139,hardness,60.0,60.0,True
1140,hardness,70.0,70.0,True
1141,hardness,70.0,70.0,True
1142,hardness,40.0,40.0,True
1143,hardness,60.0,60.0,True
1144,hardness,70.0,70.0,True
1145,hardness,40.0,40.0,True
1146,hardness,60.0,60.0,True
1147,hardness,40.0,40.0,True
1148,hardness,40.0,40.0,True
1149,hardness,40.0,40.0,True
1150,hardness,50.0,50.0,True
1151,hardness,50.0,50.0,True
1152,hardness,70.0,70.0,True
1153,hardness,60.0,60.0,True
1154,hardness,60.0,60.0,True
1155,hardness,50.0,50.0,True
1156,hardness,60.0,60.0,True
1157,hardness,70.0,70.0,True
1158,hardness,60.0,60.0,True
1159,hardness,60.0,60.0,True
1160,hardness,70.0,70.0,True
1161,hardness,60.0,60.0,True
1162,hardness,60.0,60.0,True
1163,hardness,70.0,70.0,True
1164,hardness,60.0,60.0,True
1165,hardness,70.0,70.0,True
1166,hardness,70.0,70.0,True
1167,hardness,60.0,60.0,True
1168,hardness,80.0,80.0,True
1169,hardness,70.0,70.0,True
1170,hardness,40.0,40.0,True
1171,hardness,60.0,60.0,True
1172,hardness,50.0,50.0,True
1173,hardness,60.0,60.0,True
1174,hardness,50.0,50.0,True
1175,hardness,50.0,50.0,True
1176,hardness,50.0,50.0,True
1177,hardness,50.0,50.0,True
1178,hardness,60.0,60.0,True
1179,hardness,50.0,50.0,True
1180,hardness,40.0,40.0,True
1181,hardness,40.0,40.0,True
1182,hardness,40.0,40.0,True
1183,hardness,50.0,50.0,True
1184,hardness,60.0,60.0,True
1185,hardness,60.0,60.0,True
1186,hardness,50.0,50.0,True
1187,hardness,40.0,40.0,True
1188,hardness,50.0,50.0,True
1189,hardness,60.0,60.0,True
1190,hardness,40.0,40.0,True
1191,hardness,50.0,50.0,True
1192,hardness,50.0,50.0,True
1193,hardness,60.0,60.0,True
1194,hardness,50.0,50.0,True
1195,hardness,50.0,50.0,True
1196,hardness,50.0,50.0,True
1197,hardness,50.0,50.0,True
1198,hardness,40.0,40.0,True
1201,hardness,90.0,90.0,True
1202,hardness,70.0,70.0,True
1203,hardness,90.0,90.0,True
1204,hardness,80.0,80.0,True
1205,hardness,80.0,80.0,True
1206,hardness,60.0,60.0,True
1207,hardness,70.0,70.0,True
1208,hardness,60.0,60.0,True
1209,hardness,50.0,50.0,True
1210,hardness,60.0,60.0,True
1211,hardness,70.0,70.0,True
1212,hardness,80.0,80.0,True
1213,hardness,100.0,100.0,True
1214,hardness,80.0,80.0,True
1215,hardness,90.0,90.0,True
1216,hardness,60.0,60.0,True
1217,hardness,60.0,60.0,True
1218,hardness,80.0,80.0,True
1219,hardness,60.0,60.0,True
1220,hardness,40.0,40.0,True
1221,hardness,50.0,50.0,True
1222,hardness,60.0,60.0,True
1223,hardness,60.0,60.0,True
1224,hardness,80.0,80.0,True
1225,hardness,110.0,110.0,True
1226,hardness,110.0,110.0,True
1227,hardness,90.0,90.0,True
1228,hardness,70.0,70.0,True
1229,hardness,10.0,10.0,True
1230,hardness,70.0,70.0,True
1231,hardness,60.0,60.0,True
1232,hardness,100.0,100.0,True
1233,hardness,90.0,90.0,True
1234,hardness,80.0,80.0,True
1235,hardness,80.0,80.0,True
1236,hardness,60.0,60.0,True
1237,hardness,40.0,40.0,True
1238,hardness,60.0,60.0,True
1239,hardness,60.0,60.0,True
1240,hardness,70.0,70.0,True
1241,hardness,90.0,90.0,True
1242,hardness,80.0,80.0,True
1243,hardness,80.0,80.0,True
1244,hardness,70.0,70.0,True
1245,hardness,60.0,60.0,True
1246,hardness,80.0,80.0,True
1247,hardness,60.0,60.0,True
1248,hardness,40.0,40.0,True
1249,hardness,50.0,50.0,True
1250,hardness,70.0,70.0,True
1251,hardness,80.0,80.0,True
1252,hardness,60.0,60.0,True
1253,hardness,60.0,60.0,True
1254,hardness,60.0,60.0,True
1255,hardness,90.0,90.0,True
1256,hardness,60.0,60.0,True
1257,hardness,80.0,80.0,True
1258,hardness,80.0,80.0,True
1259,hardness,90.0,90.0,True
1260,hardness,80.0,80.0,True
1261,hardness,80.0,80.0,True
1262,hardness,70.0,70.0,True
1263,hardness,60.0,60.0,True
1264,hardness,50.0,50.0,True
1265,hardness,70.0,70.0,True
1266,hardness,70.0,70.0,True
1267,hardness,60.0,60.0,True
1268,hardness,60.0,60.0,True
1269,hardness,80.0,80.0,True
1270,hardness,60.0,60.0,True
1271,hardness,70.0,70.0,True
1272,hardness,70.0,70.0,True
1273,hardness,60.0,60.0,True
1274,hardness,80.0,80.0,True
1275,hardness,80.0,80.0,True
1276,hardness,80.0,80.0,True
1277,hardness,50.0,50.0,True
1278,hardness,70.0,70.0,True
1279,hardness,60.0,60.0,True
1280,hardness,110.0,110.0,True
1281,hardness,110.0,110.0,True
1282,hardness,100.0,100.0,True
1283,hardness,100.0,100.0,True
1284,hardness,90.0,90.0,True
1285,hardness,80.0,80.0,True
1286,hardness,60.0,60.0,True
1287,hardness,70.0,70.0,True
1288,hardness,60.0,60.0,True
1289,hardness,70.0,70.0,True
1290,hardness,60.0,60.0,True
1291,hardness,70.0,70.0,True
1292,hardness,70.0,70.0,True
1293,hardness,110.0,110.0,True
1294,hardness,90.0,90.0,True
1295,hardness,60.0,60.0,True
1296,hardness,50.0,50.0,True
1297,hardness,70.0,70.0,True
1298,hardness,50.0,50.0,True
1299,hardness,80.0,80.0,True
1300,hardness,70.0,70.0,True
1301,hardness,80.0,80.0,True
1302,hardness,80.0,80.0,True
1303,hardness,100.0,100.0,True
1304,hardness,80.0,80.0,True
1305,hardness,70.0,70.0,True
1306,hardness,70.0,70.0,True
1307,hardness,70.0,70.0,True
1308,hardness,90.0,90.0,True
1309,hardness,50.0,50.0,True
1310,hardness,60.0,60.0,True
1335,hardness,60.0,60.0,True
1336,hardness,90.0,90.0,True
1337,hardness,80.0,80.0,True
1338,hardness,50.0,50.0,True
1339,hardness,80.0,80.0,True
1340,hardness,90.0,90.0,True
1341,hardness,100.0,100.0,True
1342,hardness,80.0,80.0,True
1343,hardness,70.0,70.0,True
1344,hardness,70.0,70.0,True
1345,hardness,80.0,80.0,True
1346,hardness,70.0,70.0,True
1347,hardness,60.0,60.0,True
1348,hardness,80.0,80.0,True
1349,hardness,60.0,60.0,True
1350,hardness,60.0,60.0,True
1351,hardness,80.0,80.0,True
1352,hardness,80.0,80.0,True
1353,hardness,80.0,80.0,True
1354,hardness,80.0,80.0,True
1355,hardness,70.0,70.0,True
1356,hardness,60.0,60.0,True
1396,hardness,50.0,50.0,True
1397,hardness,120.0,120.0,True
1399,hardness,120.0,120.0,True
1400,hardness,290.0,290.0,True
1402,hardness,290.0,290.0,True
1403,hardness,100.0,100.0,True
1404,hardness,40.0,40.0,True
1405,hardness,100.0,100.0,True
1407,hardness,30.0,30.0,True
1408,hardness,30.0,30.0,True
1409,hardness,60.0,60.0,True
1411,hardness,70.0,70.0,True
1412,hardness,60.0,60.0,True
1413,hardness,50.0,50.0,True
1414,hardness,160.0,160.0,True
1415,hardness,70.0,70.0,True
1416,hardness,450.0,450.0,True
1417,hardness,50.0,50.0,True
1418,hardness,40.0,40.0,True
1422,hardness,80.0,80.0,True
1432,hardness,50.0,50.0,True
1433,hardness,60.0,60.0,True
1434,hardness,70.0,70.0,True
1435,hardness,120.0,120.0,True
1436,hardness,100.0,100.0,True
1437,hardness,130.0,130.0,True
1438,hardness,150.0,150.0,True
1439,hardness,70.0,70.0,True
1440,hardness,120.0,120.0,True
1441,hardness,130.0,130.0,True
1442,hardness,130.0,130.0,True
1443,hardness,250.0,250.0,True
1444,hardness,120.0,120.0,True
1445,hardness,130.0,130.0,True
1446,hardness,30.0,30.0,True
1447,hardness,80.0,80.0,True
1448,hardness,90.0,90.0,True
1449,hardness,100.0,100.0,True
1450,hardness,60.0,60.0,True
1455,hardness,110.0,110.0,True
1456,hardness,100.0,100.0,True
1457,hardness,120.0,120.0,True
1458,hardness,90.0,90.0,True
1459,hardness,80.0,80.0,True
1460,hardness,100.0,100.0,True
1461,hardness,130.0,130.0,True
1462,hardness,70.0,70.0,True
1463,hardness,60.0,60.0,True
1464,hardness,80.0,80.0,True
1465,hardness,70.0,70.0,True
1466,hardness,60.0,60.0,True
1467,hardness,60.0,60.0,True
1468,hardness,60.0,60.0,True
1469,hardness,60.0,60.0,True
1470,hardness,60.0,60.0,True
1471,hardness,60.0,60.0,True
1472,hardness,60.0,60.0,True
1473,hardness,70.0,70.0,True
1474,hardness,40.0,40.0,True
1475,hardness,70.0,70.0,True
1476,hardness,50.0,50.0,True
1477,hardness,50.0,50.0,True
1478,hardness,50.0,50.0,True
1479,hardness,50.0,50.0,True
1480,hardness,60.0,60.0,True
1481,hardness,60.0,60.0,True
1482,hardness,60.0,60.0,True
1483,hardness,60.0,60.0,True
1484,hardness,70.0,70.0,True
1485,hardness,60.0,60.0,True
1486,hardness,40.0,40.0,True
1487,hardness,40.0,40.0,True
1488,hardness,50.0,50.0,True
1489,hardness,60.0,60.0,True
1490,hardness,50.0,50.0,True
1491,hardness,70.0,70.0,True
1492,hardness,50.0,50.0,True
1493,hardness,70.0,70.0,True
1494,hardness,50.0,50.0,True
1495,hardness,70.0,70.0,True
1496,hardness,70.0,70.0,True
1497,hardness,50.0,50.0,True
1498,hardness,50.0,50.0,True
1499,hardness,70.0,70.0,True
1501,hardness,70.0,70.0,True
1502,hardness,70.0,70.0,True
1503,hardness,70.0,70.0,True
1504,hardness,70.0,70.0,True
1505,hardness,80.0,80.0,True
1506,hardness,20.0,20.0,True
1507,hardness,60.0,60.0,True
1508,hardness,70.0,70.0,True
1509,hardness,60.0,60.0,True
1510,hardness,80.0,80.0,True
1511,hardness,90.0,90.0,True
1513,hardness,90.0,90.0,True
1514,hardness,100.0,100.0,True
1515,hardness,130.0,130.0,True
1516,hardness,80.0,80.0,True
1517,hardness,80.0,80.0,True
1518,hardness,80.0,80.0,True
1532,hardness,0.0,0.0,True
1533,hardness,60.0,60.0,True
1534,hardness,100.0,100.0,True
1535,hardness,90.0,90.0,True
1536,hardness,70.0,70.0,True
1537,hardness,80.0,80.0,True
1538,hardness,20.0,20.0,True
1539,hardness,50.0,50.0,True
1540,hardness,30.0,30.0,True
1541,hardness,50.0,50.0,True
1542,hardness,40.0,40.0,True
1543,hardness,40.0,40.0,True
1544,hardness,50.0,50.0,True
1545,hardness,30.0,30.0,True
1587,hardness,500.0,500.0,True
1588,hardness,70.0,70.0,True
1589,hardness,50.0,50.0,True
1590,hardness,50.0,50.0,True
1591,hardness,130.0,130.0,True
1592,hardness,50.0,50.0,True
1593,hardness,690.0,690.0,True
1594,hardness,60.0,60.0,True
1595,hardness,70.0,70.0,True
1596,hardness,50.0,50.0,True
1597,hardness,60.0,60.0,True
1598,hardness,70.0,70.0,True
1599,hardness,80.0,80.0,True
1600,hardness,160.0,160.0,True
1601,hardness,60.0,60.0,True
1602,hardness,100.0,100.0,True
1603,hardness,70.0,70.0,True
1604,hardness,90.0,90.0,True
1605,hardness,130.0,130.0,True
1606,hardness,400.0,400.0,True
1607,hardness,100.0,100.0,True
1608,hardness,120.0,120.0,True
1609,hardness,80.0,80.0,True
1610,hardness,120.0,120.0,True
1611,hardness,120.0,120.0,True
1612,hardness,120.0,120.0,True
1613,hardness,70.0,70.0,True
1615,hardness,50.0,50.0,True
1648,hardness,1600.0,1600.0,True
1649,hardness,2000.0,2000.0,True
1650,hardness,80.0,80.0,True
1651,hardness,80.0,80.0,True
1652,hardness,90.0,90.0,True
1653,hardness,90.0,90.0,True
1654,hardness,50.0,50.0,True
1655,hardness,90.0,90.0,True
1656,hardness,80.0,80.0,True
1657,hardness,90.0,90.0,True
1658,hardness,80.0,80.0,True
1659,hardness,70.0,70.0,True
1660,hardness,90.0,90.0,True
1661,hardness,80.0,80.0,True
1662,hardness,100.0,100.0,True
1663,hardness,90.0,90.0,True
1664,hardness,60.0,60.0,True
1665,hardness,110.0,110.0,True
1666,hardness,110.0,110.0,True
1667,hardness,80.0,80.0,True
1668,hardness,70.0,70.0,True
1669,hardness,90.0,90.0,True
1670,hardness,70.0,70.0,True
1671,hardness,80.0,80.0,True
1672,hardness,60.0,60.0,True
1673,hardness,60.0,60.0,True
1674,hardness,60.0,60.0,True
1675,hardness,70.0,70.0,True
1676,hardness,60.0,60.0,True
1677,hardness,70.0,70.0,True
1678,hardness,80.0,80.0,True
1679,hardness,100.0,100.0,True
1680,hardness,90.0,90.0,True
1681,hardness,80.0,80.0,True
1682,hardness,120.0,120.0,True
1683,hardness,110.0,110.0,True
1684,hardness,90.0,90.0,True
1685,hardness,100.0,100.0,True
1686,hardness,80.0,80.0,True
1687,hardness,100.0,100.0,True
1688,hardness,90.0,90.0,True
1689,hardness,60.0,60.0,True
1690,hardness,100.0,100.0,True
1691,hardness,120.0,120.0,True
1692,hardness,100.0,100.0,True
1693,hardness,80.0,80.0,True
1694,hardness,80.0,80.0,True
1695,hardness,80.0,80.0,True
1696,hardness,120.0,120.0,True
1697,hardness,120.0,120.0,True
1698,hardness,120.0,120.0,True
1699,hardness,90.0,90.0,True
1700,hardness,110.0,110.0,True
1701,hardness,60.0,60.0,True
1702,hardness,50.0,50.0,True
1704,hardness,90.0,90.0,True
1705,hardness,90.0,90.0,True
1706,hardness,70.0,70.0,True
1707,hardness,170.0,170.0,True
1708,hardness,90.0,90.0,True
1709,hardness,100.0,100.0,True
1710,hardness,80.0,80.0,True
1711,hardness,70.0,70.0,True
1712,hardness,90.0,90.0,True
1713,hardness,70.0,70.0,True
1714,hardness,100.0,100.0,True
1715,hardness,80.0,80.0,True
1716,hardness,70.0,70.0,True
1717,hardness,70.0,70.0,True
1718,hardness,100.0,100.0,True
1719,hardness,100.0,100.0,True
1720,hardness,60.0,60.0,True
1721,hardness,80.0,80.0,True
1722,hardness,80.0,80.0,True
1723,hardness,80.0,80.0,True
1725,hardness,50.0,50.0,True
1768,hardness,70.0,70.0,True
1770,hardness,80.0,80.0,True
1799,hardness,60.0,60.0,True
1801,hardness,90.0,90.0,True
1804,hardness,140.0,140.0,True
1805,hardness,0.0,0.0,True
1806,hardness,75.0,80.0,False
1807,hardness,100.0,100.0,True
1808,hardness,100.0,100.0,True
1809,hardness,100.0,100.0,True
1810,hardness,80.0,80.0,True
1822,hardness,60.0,60.0,True
1823,hardness,100.0,100.0,True
1824,hardness,60.0,60.0,True
1825,hardness,70.0,70.0,True
1826,hardness,150.0,150.0,True
1827,hardness,100.0,100.0,True
1828,hardness,50.0,50.0,True
1833,hardness,90.0,90.0,True
1834,hardness,90.0,90.0,True
1835,hardness,90.0,90.0,True
1836,hardness,60.0,60.0,True
1837,hardness,100.0,100.0,True
1838,hardness,110.0,110.0,True
1839,hardness,110.0,110.0,True
1840,hardness,100.0,100.0,True
1841,hardness,80.0,80.0,True
1842,hardness,110.0,110.0,True
1845,hardness,80.0,80.0,True
1846,hardness,80.0,80.0,True
1847,hardness,90.0,90.0,True
1848,hardness,110.0,110.0,True
1849,hardness,100.0,100.0,True
1850,hardness,110.0,110.0,True
1851,hardness,90.0,90.0,True
1852,hardness,90.0,90.0,True
1853,hardness,80.0,80.0,True
1854,hardness,120.0,120.0,True
1855,hardness,80.0,80.0,True
1856,hardness,70.0,70.0,True
1857,hardness,90.0,90.0,True
1858,hardness,100.0,100.0,True
1860,hardness,70.0,70.0,True
1861,hardness,100.0,100.0,True
1862,hardness,80.0,80.0,True
1863,hardness,80.0,80.0,True
1864,hardness,90.0,90.0,True
1865,hardness,70.0,70.0,True
1866,hardness,70.0,70.0,True
1867,hardness,100.0,100.0,True
1868,hardness,80.0,80.0,True
1869,hardness,80.0,80.0,True
1870,hardness,80.0,80.0,True
1871,hardness,90.0,90.0,True
1872,hardness,100.0,100.0,True
1873,hardness,90.0,90.0,True
1874,hardness,100.0,100.0,True
1875,hardness,90.0,90.0,True
1876,hardness,100.0,100.0,True
1877,hardness,90.0,90.0,True
1879,hardness,100.0,100.0,True
1880,hardness,90.0,90.0,True
1881,hardness,100.0,100.0,True
1882,hardness,70.0,70.0,True
1883,hardness,90.0,90.0,True
1884,hardness,70.0,70.0,True
1885,hardness,100.0,100.0,True
1886,hardness,100.0,100.0,True
1888,hardness,70.0,70.0,True
1889,hardness,80.0,80.0,True
1890,hardness,70.0,70.0,True
1891,hardness,60.0,60.0,True
1892,hardness,90.0,90.0,True
1893,hardness,90.0,90.0,True
1894,hardness,50.0,50.0,True
1895,hardness,80.0,80.0,True
1896,hardness,70.0,70.0,True
1898,hardness,50.0,50.0,True
1899,hardness,80.0,80.0,True
1900,hardness,60.0,60.0,True
