site,date,ecoli,air_temperature,water_temperature,watershed,waterbody
241118180336,2025-01-04,66.67,8.3,8.9,Lyon Creek,McKinnon Creek
241118180336,2025-02-01,0.0,6.0,5.4,Lyon Creek,McKinnon Creek
241118180336,2025-03-01,100.0,11.3,8.5,Lyon Creek,McKinnon Creek
241118180336,2025-04-05,0.0,14.6,10.2,Lyon Creek,McKinnon Creek
241118180336,2025-05-03,0.0,10.3,,Lyon Creek,McKinnon Creek
241118180336,2025-06-07,200.0,17.7,11.5,Lyon Creek,McKinnon Creek
241118180336,2025-10-07,0.0,16.1,11.3,Lyon Creek,McKinnon Creek
241118180336,2026-01-03,0.0,9.9,9.0,Lyon Creek,McKinnon Creek
241118180336,2026-01-31,233.33,10.5,9.5,Lyon Creek,McKinnon Creek
241118180336,2026-03-07,0.0,15.3,9.8,Lyon Creek,McKinnon Creek
241118181240,2025-01-04,0.0,9.1,8.7,Lyon Creek,Barnes
241118181240,2025-02-01,0.0,6.6,7.1,Lyon Creek,Barnes
241118181240,2025-03-01,166.67,13.1,9.1,Lyon Creek,Barnes
241118181240,2025-04-05,0.0,12.7,10.3,Lyon Creek,Barnes
241118181240,2025-05-03,0.0,10.3,,Lyon Creek,Barnes
241118181240,2025-06-07,100.0,15.9,12.1,Lyon Creek,Barnes
241118181240,2025-10-07,0.0,18.7,11.7,Lyon Creek,Barnes
241118181240,2026-01-03,33.33,10.1,9.0,Lyon Creek,Barnes
241118181240,2026-01-31,400.0,11.5,9.5,Lyon Creek,Barnes
241118181240,2026-03-07,0.0,15.3,9.9,Lyon Creek,Barnes
241118181609,2025-01-04,33.33,8.6,7.9,Lyon Creek,Lower Ballinger
241118181609,2025-02-01,100.0,6.0,5.4,Lyon Creek,Lower Ballinger
241118181609,2025-03-01,0.0,11.0,7.7,Lyon Creek,Lower Ballinger
241118181609,2025-04-05,166.67,14.6,9.2,Lyon Creek,Lower Ballinger
241118181609,2025-05-03,0.0,10.9,,Lyon Creek,Lower Ballinger
241118181609,2025-06-07,500.0,16.8,13.8,Lyon Creek,Lower Ballinger
241118181609,2025-07-12,1666.67,20.4,16.3,Lyon Creek,Lower Ballinger
241118181609,2025-08-02,400.0,17.4,16.1,Lyon Creek,Lower Ballinger
241118181609,2025-09-13,333.33,18.7,15.7,Lyon Creek,Lower Ballinger
241118181609,2025-10-07,0.0,16.1,11.6,Lyon Creek,Lower Ballinger
241118181609,2026-01-03,266.67,10.5,7.7,Lyon Creek,Lower Ballinger
241118181609,2026-01-31,666.67,10.6,8.3,Lyon Creek,Lower Ballinger
241118181609,2026-03-07,133.33,15.3,9.6,Lyon Creek,Lower Ballinger
241118181741,2025-01-04,0.0,10.8,8.0,Lyon Creek,West Fork
241118181741,2025-02-01,66.67,9.7,5.6,Lyon Creek,West Fork
241118181741,2025-03-01,66.67,11.2,8.2,Lyon Creek,West Fork
241118181741,2025-04-05,366.67,14.8,9.0,Lyon Creek,West Fork
241118181741,2025-05-03,100.0,11.2,,Lyon Creek,West Fork
241118181741,2025-06-07,300.0,17.5,13.9,Lyon Creek,West Fork
241118181741,2025-10-03,200.0,16.5,11.9,Lyon Creek,West Fork
241118181741,2026-01-03,266.67,13.2,7.6,Lyon Creek,West Fork
241118181741,2026-01-31,133.33,15.1,8.3,Lyon Creek,West Fork
241118181741,2026-03-07,33.33,15.3,9.8,Lyon Creek,West Fork
241118181852,2025-01-04,0.0,8.2,8.7,Lyon Creek,Brugger's Bog
241118181852,2025-02-01,0.0,4.6,6.3,Lyon Creek,Brugger's Bog
241118181852,2025-03-01,0.0,9.7,8.4,Lyon Creek,Brugger's Bog
241118181852,2025-04-05,0.0,12.1,9.7,Lyon Creek,Brugger's Bog
241118181852,2025-05-03,33.33,11.4,,Lyon Creek,Brugger's Bog
241118181852,2025-06-07,100.0,16.3,13.9,Lyon Creek,Brugger's Bog
241118181852,2025-10-07,200.0,18.7,13.1,Lyon Creek,Brugger's Bog
241118182046,2025-01-05,0.0,8.8,9.4,McAleer Creek,Perkins Way
241118182046,2025-02-02,0.0,5.6,6.5,McAleer Creek,Perkins Way
241118182046,2025-03-02,133.33,10.1,8.8,McAleer Creek,Perkins Way
241118182046,2025-04-06,33.33,12.8,10.5,McAleer Creek,Perkins Way
241118182046,2025-05-04,333.33,11.1,11.2,McAleer Creek,Perkins Way
241118182150,2025-01-05,133.33,8.8,9.8,McAleer Creek,Spring Creek
241118182150,2025-02-02,133.33,5.2,7.5,McAleer Creek,Spring Creek
241118182150,2025-03-02,0.0,10.0,9.5,McAleer Creek,Spring Creek
241118182150,2025-04-06,666.67,12.4,10.9,McAleer Creek,Spring Creek
241118182150,2025-05-04,633.33,11.1,11.1,McAleer Creek,Spring Creek
241118182150,2025-06-12,1133.33,16.0,12.3,McAleer Creek,Spring Creek
241118182150,2025-07-12,2200.0,22.0,14.3,McAleer Creek,Spring Creek
241118182150,2025-08-02,300.0,17.8,13.7,McAleer Creek,Spring Creek
241118182150,2025-09-13,366.67,18.2,13.9,McAleer Creek,Spring Creek
241118182150,2025-10-03,100.0,16.5,12.8,McAleer Creek,Spring Creek
241118182150,2026-01-04,33.33,11.6,9.4,McAleer Creek,Spring Creek
241118182150,2026-03-08,0.0,13.9,10.0,McAleer Creek,Spring Creek
241118182245,2025-01-05,33.33,8.0,10.4,McAleer Creek,Sarah's Creek
241118182245,2025-02-02,33.33,5.5,9.0,McAleer Creek,Sarah's Creek
241118182245,2025-03-02,33.33,10.3,10.2,McAleer Creek,Sarah's Creek
241118182245,2025-04-06,0.0,12.9,11.0,McAleer Creek,Sarah's Creek
241118182245,2025-05-04,133.33,11.1,11.1,McAleer Creek,Sarah's Creek
241118182245,2025-06-12,0.0,16.0,11.9,McAleer Creek,Sarah's Creek
241118182245,2025-10-03,0.0,16.5,12.4,McAleer Creek,Sarah's Creek
241118182245,2026-01-04,0.0,11.6,10.3,McAleer Creek,Sarah's Creek
241118182245,2026-03-08,0.0,13.9,10.5,McAleer Creek,Sarah's Creek
241118182407,2025-01-05,100.0,8.0,9.7,McAleer Creek,Whisper Creek
241118182407,2025-02-02,100.0,6.2,7.7,McAleer Creek,Whisper Creek
241118182407,2025-03-02,33.33,9.3,9.5,McAleer Creek,Whisper Creek
241118182407,2025-04-06,566.67,11.8,10.8,McAleer Creek,Whisper Creek
241118182407,2025-05-04,333.33,10.8,11.0,McAleer Creek,Whisper Creek
241118182407,2025-06-12,1100.0,16.0,12.3,McAleer Creek,Whisper Creek
241118182407,2025-10-03,200.0,16.5,12.8,McAleer Creek,Whisper Creek
241118182407,2026-01-04,33.33,11.6,9.4,McAleer Creek,Whisper Creek
241118182407,2026-03-08,33.33,13.9,10.0,McAleer Creek,Whisper Creek
241118182520,2025-01-06,100.0,9.0,9.4,McAleer Creek,Cedarbrook
241118182520,2025-02-02,100.0,6.7,7.1,McAleer Creek,Cedarbrook
241118182520,2025-03-02,300.0,12.4,9.3,McAleer Creek,Cedarbrook
241118182520,2025-04-06,1166.67,15.9,10.6,McAleer Creek,Cedarbrook
241118182520,2025-05-04,1133.33,12.2,10.93,McAleer Creek,Cedarbrook
241118182520,2025-06-12,5733.33,15.4,12.8,McAleer Creek,Cedarbrook
241118182520,2025-10-03,500.0,16.5,13.5,McAleer Creek,Cedarbrook
241118182520,2026-01-04,233.33,11.6,9.0,McAleer Creek,Cedarbrook
241118182520,2026-03-08,100.0,13.9,9.7,McAleer Creek,Cedarbrook
241118182616,2025-01-03,133.33,8.6,7.37,McAleer Creek,Big Tree
241118182616,2025-01-31,333.33,8.4,6.6,McAleer Creek,Big Tree
241118182616,2025-02-28,166.67,8.4,8.9,McAleer Creek,Big Tree
241118182616,2025-04-04,66.67,14.2,9.8,McAleer Creek,Big Tree
241118182616,2025-05-02,100.0,17.1,11.6,McAleer Creek,Big Tree
241118182616,2025-06-06,133.33,20.4,13.4,McAleer Creek,Big Tree
241118182616,2025-07-12,183.33499999999998,19.6,14.7,McAleer Creek,Big Tree
241118182616,2025-08-02,300.0,17.6,14.9,McAleer Creek,Big Tree
241118182616,2025-09-13,266.67,21.5,14.8,McAleer Creek,Big Tree
241118182616,2025-10-03,600.0,16.5,11.9,McAleer Creek,Big Tree
241118182616,2026-01-02,33.33,13.2,7.8,McAleer Creek,Big Tree
241118182616,2026-01-30,1366.67,10.7,7.0,McAleer Creek,Big Tree
241118182616,2026-03-06,2333.33,9.4,8.8,McAleer Creek,Big Tree
241118183206,2025-01-31,900.0,8.5,5.6,McAleer Creek,Sheridan Creek
241118183206,2025-02-28,100.0,8.5,8.8,McAleer Creek,Sheridan Creek
241118183206,2025-04-04,133.33,11.7,9.8,McAleer Creek,Sheridan Creek
241118183206,2025-05-02,0.0,14.9,12.3,McAleer Creek,Sheridan Creek
241118183206,2025-06-06,166.67,20.7,14.4,McAleer Creek,Sheridan Creek
241118183206,2025-07-12,183.33499999999998,19.9,16.6,McAleer Creek,Sheridan Creek
241118183206,2025-08-02,200.0,17.4,15.8,McAleer Creek,Sheridan Creek
241118183206,2025-09-13,366.67,19.3,15.5,McAleer Creek,Sheridan Creek
241118183206,2025-10-03,200.0,16.5,12.3,McAleer Creek,Sheridan Creek
241118183206,2026-01-02,66.67,13.2,6.7,McAleer Creek,Sheridan Creek
241118183308,2025-01-03,466.67,7.8,7.06,McAleer Creek,Hillside Creek
241118183308,2025-01-31,0.0,8.3,6.2,McAleer Creek,Hillside Creek
241118183308,2025-02-28,100.0,8.4,8.95,McAleer Creek,Hillside Creek
241118183308,2025-04-04,166.67,11.7,9.8,McAleer Creek,Hillside Creek
241118183308,2025-05-02,100.0,12.4,11.2,McAleer Creek,Hillside Creek
241118183308,2025-06-06,100.0,15.2,12.5,McAleer Creek,Hillside Creek
241118183308,2025-07-12,700.0,19.9,15.015,McAleer Creek,Hillside Creek
241118183308,2025-08-02,266.67,16.6,13.8,McAleer Creek,Hillside Creek
241118183308,2025-09-13,233.33,17.7,14.1,McAleer Creek,Hillside Creek
241118183308,2025-10-03,400.0,16.5,11.9,McAleer Creek,Hillside Creek
241118183308,2026-01-02,66.67,13.2,7.8,McAleer Creek,Hillside Creek
241118183404,2025-01-03,1200.0,7.4,6.5,McAleer Creek,Brookside Creek
241118183404,2025-01-31,0.0,6.2,5.2,McAleer Creek,Brookside Creek
241118183404,2025-02-28,33.33,8.95,8.0,McAleer Creek,Brookside Creek
241118183404,2025-04-04,66.67,12.4,8.7,McAleer Creek,Brookside Creek
241118183404,2025-05-02,0.0,13.9,11.8,McAleer Creek,Brookside Creek
241118183404,2025-06-06,33.33,17.9,13.8,McAleer Creek,Brookside Creek
241118183404,2025-07-12,66.67,20.0,15.9,McAleer Creek,Brookside Creek
241118183404,2025-07-22,100.0,20.0,16.5,McAleer Creek,Brookside Creek
241118183404,2025-08-02,233.33,19.4,15.7,McAleer Creek,Brookside Creek
241118183404,2025-09-13,300.0,16.0,14.75,McAleer Creek,Brookside Creek
241118183404,2025-10-03,200.0,16.5,12.2,McAleer Creek,Brookside Creek
241118183404,2026-01-02,0.0,13.2,6.8,McAleer Creek,Brookside Creek
241118183501,2025-01-03,433.33,7.8,6.83,McAleer Creek,Grace Cole
241118183501,2025-01-31,0.0,11.8,5.4,McAleer Creek,Grace Cole
241118183501,2025-02-28,66.67,11.8,8.7,McAleer Creek,Grace Cole
241118183501,2025-04-04,0.0,13.5,10.1,McAleer Creek,Grace Cole
241118183501,2025-05-02,100.0,12.8,12.1,McAleer Creek,Grace Cole
241118183501,2025-06-06,33.33,15.8,14.7,McAleer Creek,Grace Cole
241118183501,2025-10-03,100.0,16.5,12.6,McAleer Creek,Grace Cole
241118183501,2026-01-02,0.0,13.2,6.6,McAleer Creek,Grace Cole
241118183629,2025-01-04,233.33,11.6,7.3,McAleer Creek,Meadow Creek
241118183629,2025-01-31,100.0,11.8,6.7,McAleer Creek,Meadow Creek
241118183629,2025-02-28,0.0,11.8,8.8,McAleer Creek,Meadow Creek
241118183629,2025-04-04,33.33,16.5,9.6,McAleer Creek,Meadow Creek
241118183629,2025-05-02,0.0,15.5,10.5,McAleer Creek,Meadow Creek
241118183629,2025-06-06,166.67,18.0,12.0,McAleer Creek,Meadow Creek
241118183629,2025-10-03,100.0,16.5,12.1,McAleer Creek,Meadow Creek
241118183629,2026-01-02,33.33,13.2,7.8,McAleer Creek,Meadow Creek
241118183629,2026-01-30,1300.0,13.8,8.1,McAleer Creek,Meadow Creek
241118183629,2026-03-06,133.33,11.4,8.6,McAleer Creek,Meadow Creek
251204213047,2026-01-02,22.22,13.2,9.2,Lake Washington-Sammamish River,Gessner Site
251204215153,2026-01-02,33.33,13.2,8.1,Lake Washington-Sammamish River,Andersen Site
251204215153,2026-01-30,966.67,10.4,8.2,Lake Washington-Sammamish River,Andersen Site
251204215153,2026-03-06,2033.33,9.2,8.9,Lake Washington-Sammamish River,Andersen Site
251204215814,2026-01-02,33.33,13.2,9.0,McAleer Creek,W Hillside
251204215814,2026-01-30,1966.67,10.1,8.1,McAleer Creek,W Hillside
251204215814,2026-03-06,233.33,10.7,9.4,McAleer Creek,W Hillside
251204220155,2026-01-02,66.67,13.2,8.1,McAleer Creek,S Meadow
251204220155,2026-01-30,366.67,9.0,8.2,McAleer Creek,S Meadow
251204220155,2026-03-06,1333.33,9.9,8.9,McAleer Creek,S Meadow
251204220610,2026-01-04,33.33,11.6,9.0,McAleer Creek,Upper Cedarbrook
251204220610,2026-03-08,33.33,13.9,9.6,McAleer Creek,Upper Cedarbrook
251221144813,2025-11-23,863.3419629,10.5,10.8,Springbrook Creek,Springbrook Creek River MIle 1.4
251221145854,2025-11-23,327.106631,10.0,10.9,Springbrook Creek,Springbrook Creek River Mile 5.0
251221150008,2025-11-23,235.884699,9.0,10.7,Springbroook Creek,Mill Creek River Mile 0.8
251221150232,2025-11-23,457.885697,12.0,10.7,Springbrook Creek,Mill Creek River Mile 5.3
251221150343,2025-11-23,271.4417617,10.5,10.6,Springbroook Creek,Panther Creek River Mile 0.0
251221150928,2025-11-23,265.6646423,12.0,11.1,Springbrook Creek,Garrison Creek River Mile 0.0
251221151218,2025-11-23,131.0370697,11.0,9.9,Springbrook Creek,Garrison Creek River Mile 2.2
5303301,2015-09-06,266.6666667,14.0,13.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2015-10-07,433.3333333,13.5,12.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2015-11-09,366.6666667,9.0,9.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-01-06,0.0,6.5,4.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-02-04,33.33333333,7.5,7.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-03-07,300.0,8.0,10.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-04-06,33.33333333,18.5,12.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-05-15,33.33333333,14.0,12.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-06-06,166.6666667,25.0,19.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-07-06,100.0,20.0,13.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-08-07,300.0,17.5,15.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-08-20,33.33333333,26.0,17.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-09-03,1033.333333,15.5,15.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-10-02,33.33333333,16.0,12.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-10-23,33.33333333,13.0,11.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-11-07,33.33333333,16.0,12.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-12-06,0.0,3.0,5.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2016-12-10,400.0,9.0,8.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-01-02,33.33333333,2.5,4.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-02-07,0.0,4.0,4.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-03-07,66.66666667,5.0,6.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-04-04,0.0,16.5,9.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-05-02,0.0,16.0,11.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-06-07,133.3333333,24.5,17.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-07-05,266.6666667,25.0,17.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-08-07,300.0,28.5,18.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-09-05,133.3333333,28.0,16.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-09-20,900.0,13.0,12.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-10-05,33.33333333,20.0,11.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-11-06,366.6666667,7.0,7.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2017-12-05,0.0,5.5,5.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-01-02,0.0,6.0,4.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-02-06,33.33333333,9.0,9.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-03-06,0.0,12.0,7.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-04-03,0.0,10.7,8.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-05-01,0.0,14.0,11.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-06-30,133.3333333,14.0,15.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-07-09,100.0,21.5,16.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-08-06,350.0,28.0,18.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-09-04,83.33333333,22.0,19.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-10-01,283.3333333,16.0,14.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-11-02,316.6666667,16.0,12.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2018-12-03,0.0,7.0,6.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-04-01,16.66666667,19.5,10.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-05-06,66.66666667,21.5,13.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-06-05,400.0,17.0,13.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-07-01,200.0,25.0,17.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-08-08,116.6666667,20.0,6.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-09-11,133.3333333,20.5,15.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-10-09,66.66666667,9.0,9.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-11-06,0.0,12.0,8.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-11-12,266.6666667,8.5,7.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2019-12-11,266.6666667,8.5,7.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2020-03-11,16.66666667,11.0,7.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2020-09-07,66.66666667,28.5,18.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2021-04-08,66.66666667,14.0,9.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2021-07-06,150.0,25.0,18.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2021-08-05,400.0,26.5,18.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2021-09-14,266.6666667,19.3,14.4,Bear Creek-Sammamish River,Little Bear Creek
5303301,2022-03-16,250.0,13.0,9.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2022-04-12,0.0,7.0,8.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2022-08-16,166.6666667,26.0,17.5,Bear Creek-Sammamish River,Little Bear Creek
5303301,2022-09-27,250.0,24.0,17.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2023-02-05,100.0,0.0,0.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2023-03-07,66.66666667,11.0,7.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2023-04-12,66.66666667,12.0,9.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2023-05-09,300.0,0.0,0.0,Bear Creek-Sammamish River,Little Bear Creek
5303301,2023-06-06,433.3333333,23.0,15.0,Bear Creek-Sammamish River,Little Bear Creek
5303303,2015-09-03,533.3333333,16.0,15.0,North Creek,North Creek
5303303,2015-09-27,100.0,11.0,10.0,North Creek,North Creek
5303303,2015-10-17,66.66666667,16.0,13.0,North Creek,North Creek
5303303,2015-11-22,0.0,9.0,,North Creek,North Creek
5303303,2015-12-19,1066.666667,8.0,6.0,North Creek,North Creek
5303303,2016-01-17,0.0,8.0,6.0,North Creek,North Creek
5303303,2016-02-21,300.0,8.0,6.5,North Creek,North Creek
5303303,2016-03-20,0.0,11.0,9.0,North Creek,North Creek
5303303,2016-04-17,33.33333333,19.0,11.5,North Creek,North Creek
5303303,2016-05-22,0.0,15.0,13.0,North Creek,North Creek
5303303,2016-06-18,66.66666667,13.0,13.0,North Creek,North Creek
5303303,2016-07-17,266.6666667,22.0,18.0,North Creek,North Creek
5303303,2016-09-18,133.3333333,16.5,14.0,North Creek,North Creek
5303303,2016-10-23,0.0,13.0,11.0,North Creek,North Creek
5303303,2016-12-03,0.0,7.5,9.0,North Creek,North Creek
5303303,2017-07-30,133.3333333,22.5,17.5,North Creek,North Creek
5303303,2018-01-31,0.0,7.0,7.0,North Creek,North Creek
5303303,2018-02-28,0.0,7.5,5.0,North Creek,North Creek
5303303,2018-03-28,0.0,8.5,7.5,North Creek,North Creek
5303303,2018-04-30,33.33333333,10.0,11.0,North Creek,North Creek
5303303,2018-05-30,33.33333333,11.0,12.0,North Creek,North Creek
5303303,2018-06-24,83.33333333,17.0,14.5,North Creek,North Creek
5303303,2018-07-27,66.66666667,19.5,16.5,North Creek,North Creek
5303303,2018-08-30,166.6666667,17.5,15.0,North Creek,North Creek
5303303,2018-09-29,50.0,12.5,12.0,North Creek,North Creek
5303303,2018-10-28,666.6666667,12.0,11.0,North Creek,North Creek
5303303,2018-11-28,0.0,9.0,9.0,North Creek,North Creek
5303303,2018-12-16,16.66666667,12.5,7.5,North Creek,North Creek
5303303,2019-01-30,0.0,2.5,3.5,North Creek,North Creek
5303303,2019-02-27,16.66666667,3.0,3.0,North Creek,North Creek
5303303,2019-03-27,0.0,10.0,7.0,North Creek,North Creek
5303303,2019-04-28,0.0,9.5,9.0,North Creek,North Creek
5303303,2019-05-31,83.33333333,14.5,14.0,North Creek,North Creek
5303303,2019-06-22,16.66666667,14.0,14.0,North Creek,North Creek
5303303,2019-07-27,300.0,16.0,16.5,North Creek,North Creek
5303303,2019-08-31,150.0,18.5,15.5,North Creek,North Creek
5303303,2019-10-24,166.6666667,8.5,9.5,North Creek,North Creek
5303303,2019-11-30,0.0,-3.5,1.8,North Creek,North Creek
5303303,2019-12-28,0.0,4.5,5.0,North Creek,North Creek
5303303,2020-02-26,0.0,8.5,7.0,North Creek,North Creek
5303303,2020-06-17,33.33333333,16.0,13.0,North Creek,North Creek
5303303,2020-10-29,66.66666667,12.0,10.0,North Creek,North Creek
5303303,2021-07-14,166.6666667,16.7,16.0,North Creek,North Creek
5303303,2021-08-20,83.33333333,16.5,16.0,North Creek,North Creek
5303303,2021-09-22,150.0,15.7,13.0,North Creek,North Creek
5303303,2022-08-25,250.0,19.0,16.0,North Creek,North Creek
5303303,2022-10-12,33.33333333,10.0,11.0,North Creek,North Creek
5303303,2023-04-05,200.0,0.0,0.0,North Creek,North Creek
5303304,2025-04-05,166.67,21.0,,Bear Creek-Sammamish River,Horse Creek
5303305,2015-09-15,133.3333333,13.0,14.0,Swamp Creek,Little Swamp Creek
5303305,2015-10-10,7333.333333,13.0,14.0,Swamp Creek,Little Swamp Creek
5303305,2015-11-15,166.6666667,6.0,9.0,Swamp Creek,Little Swamp Creek
5303305,2015-12-15,0.0,4.0,7.0,Swamp Creek,Little Swamp Creek
5303305,2016-01-17,33.33333333,8.0,7.0,Swamp Creek,Little Swamp Creek
5303305,2016-02-15,800.0,8.5,7.0,Swamp Creek,Little Swamp Creek
5303305,2016-03-04,100.0,10.0,8.0,Swamp Creek,Little Swamp Creek
5303305,2016-04-04,300.0,10.5,11.5,Swamp Creek,Little Swamp Creek
5303305,2016-05-15,33.33333333,10.5,10.5,Swamp Creek,Little Swamp Creek
5303305,2016-06-06,66.66666667,25.0,,Swamp Creek,Little Swamp Creek
5303305,2016-07-02,66.66666667,20.0,16.0,Swamp Creek,Little Swamp Creek
5303305,2016-08-06,1466.666667,15.5,15.0,Swamp Creek,Little Swamp Creek
5303305,2016-08-21,66.66666667,20.5,16.0,Swamp Creek,Little Swamp Creek
5303305,2016-09-03,1700.0,13.5,14.5,Swamp Creek,Little Swamp Creek
5303305,2016-10-08,66.66666667,17.5,13.5,Swamp Creek,Little Swamp Creek
5303305,2016-11-10,0.0,15.0,14.5,Swamp Creek,Little Swamp Creek
5303305,2016-12-03,266.6666667,,,Swamp Creek,Little Swamp Creek
5303305,2017-01-08,0.0,8.0,4.0,Swamp Creek,Little Swamp Creek
5303305,2017-02-05,166.6666667,4.0,5.0,Swamp Creek,Little Swamp Creek
5303305,2017-03-04,66.66666667,8.5,7.5,Swamp Creek,Little Swamp Creek
5303305,2017-04-02,33.33333333,10.5,10.5,Swamp Creek,Little Swamp Creek
5303305,2017-05-06,0.0,10.5,11.0,Swamp Creek,Little Swamp Creek
5303305,2017-06-01,33.33333333,18.5,15.0,Swamp Creek,Little Swamp Creek
5303305,2017-07-05,1233.333333,21.0,18.0,Swamp Creek,Little Swamp Creek
5303305,2017-08-06,633.3333333,23.0,18.5,Swamp Creek,Little Swamp Creek
5303305,2017-08-09,133.3333333,26.5,20.0,Swamp Creek,Little Swamp Creek
5303305,2017-09-02,233.3333333,26.0,17.0,Swamp Creek,Little Swamp Creek
5303305,2017-09-20,366.6666667,12.5,12.5,Swamp Creek,Little Swamp Creek
5303305,2017-10-01,333.3333333,13.0,14.0,Swamp Creek,Little Swamp Creek
5303305,2017-11-05,500.0,2.5,7.0,Swamp Creek,Little Swamp Creek
5303305,2017-12-19,166.6666667,5.0,7.0,Swamp Creek,Little Swamp Creek
5303305,2018-01-21,66.66666667,8.5,7.5,Swamp Creek,Little Swamp Creek
5303305,2018-02-11,0.0,6.0,5.0,Swamp Creek,Little Swamp Creek
5303305,2018-03-16,0.0,10.5,7.0,Swamp Creek,Little Swamp Creek
5303305,2018-04-13,66.66666667,10.0,9.0,Swamp Creek,Little Swamp Creek
5303305,2018-05-15,300.0,20.0,16.0,Swamp Creek,Little Swamp Creek
5303305,2018-06-05,0.0,16.5,13.0,Swamp Creek,Little Swamp Creek
5303305,2018-07-20,50.0,17.0,15.5,Swamp Creek,Little Swamp Creek
5303305,2018-08-22,300.0,24.0,17.0,Swamp Creek,Little Swamp Creek
5303305,2018-09-22,100.0,17.5,14.5,Swamp Creek,Little Swamp Creek
5303305,2018-10-12,0.0,13.5,11.0,Swamp Creek,Little Swamp Creek
5303305,2018-11-09,133.3333333,9.5,6.0,Swamp Creek,Little Swamp Creek
5303305,2018-12-23,533.3333333,7.5,7.0,Swamp Creek,Little Swamp Creek
5303305,2019-01-14,83.33333333,6.5,4.5,Swamp Creek,Little Swamp Creek
5303305,2019-02-14,66.66666667,4.0,4.0,Swamp Creek,Little Swamp Creek
5303305,2019-03-10,16.66666667,6.5,4.0,Swamp Creek,Little Swamp Creek
5303305,2019-04-10,33.33333333,9.0,9.0,Swamp Creek,Little Swamp Creek
